Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
10-csves/33.csv,28,TCP,,,2.40175,7.9465,24.364,581.666,123.852,0.0,395,1362,1,135,53702,2,2,4444,55582,,55582,4444,,4.0,6.0,13.5,302.0,734.0,1893.75,mine
10-csves/35.csv,16,TCP,,,14.6485,21.938499999999998,44.238499999999995,555.45,109.831,0.0,340,1297,1,135,46074,2,2,4444,55582,,55582,4444,,9.75,13.5,27.75,572.0,1582.0,3101.5,mine
10-csves/36.csv,10,TCP,,,28.057,39.2325,44.96724999999999,571.4399999999999,155.21,16.376,345,1253,1,134,46300,2,2,4444,55582,,55582,4444,,19.25,24.0,28.25,1176.0,3498.0,5290.75,mine
10-csves/37.csv,2,TCP,,,598.57925,598.5925,598.60575,1197.185,598.619,598.566,709,1293,1,136,96784,2,2,4444,55582,,55582,4444,,343.75,354.5,365.25,32292.5,48392.0,64491.5,mine
10-csves/38.csv,16,TCP,,,7.27975,11.696,37.046,546.201,147.981,0.0,334,1279,1,134,44812,2,2,4444,55582,,55582,4444,,4.0,9.5,19.0,418.75,1096.0,2457.0,mine
11-csves/0.csv,2,TCP,,,298.09925,298.09950000000003,298.09975000000003,596.1990000000001,298.1,298.099,346,1242,1,133,46314,2,2,56731,4444,,56731,4444,,168.5,173.0,177.5,15511.5,23157.0,30802.5,mine
11-csves/1.csv,2,TCP,,,594.05925,594.0595,594.0597499999999,1188.119,594.06,594.059,674,1239,1,136,92082,2,2,56731,4444,,56731,4444,,326.5,337.0,347.5,30626.0,46041.0,61456.0,mine
11-csves/2.csv,36,TCP,,,4.403,11.8375,25.644000000000002,591.1320000000002,46.352,0.0,369,1197,1,134,49686,2,2,56731,4444,,56731,4444,,4.0,8.5,18.0,365.5,832.0,1855.0,mine
11-csves/3.csv,12,TCP,,,10.89925,36.0985,62.74275,549.8779999999999,119.281,10.617,348,1313,1,133,46542,2,2,56731,4444,,56731,4444,,10.75,21.5,37.75,1167.5,2176.5,3996.25,mine
11-csves/4.csv,16,TCP,,,1.5605,12.693999999999999,49.78675,475.855,96.011,0.0,277,1196,1,136,37912,2,2,56731,4444,,56731,4444,,2.0,9.0,31.5,283.75,941.5,2412.5,mine
11-csves/5.csv,17,TCP,,,3.841,13.43,36.586,523.261,103.074,0.0,325,1274,1,135,44058,2,2,56731,4444,,4444,56731,,2.0,9.0,27.0,387.0,1014.0,2635.0,mine
11-csves/6.csv,2,TCP,,,596.91925,596.9195,596.9197499999999,1193.839,596.92,596.919,698,1249,1,133,93274,2,2,56731,4444,,56731,4444,,338.5,349.0,359.5,31576.0,46637.0,61698.0,mine
11-csves/8.csv,30,TCP,,,2.269,10.0595,19.50725,455.38,54.053,0.0,317,1325,1,135,43076,2,2,56731,4444,,56731,4444,,2.25,8.0,12.0,303.5,567.5,1692.5,mine
11-csves/9.csv,26,TCP,,,1.5582500000000001,15.77,20.03,449.05699999999996,70.716,0.0,280,1261,1,136,38228,2,2,56731,4444,,56731,4444,,2.0,8.5,13.75,274.0,547.5,1954.75,mine
11-csves/10.csv,2,TCP,,,595.86475,595.8875,595.91025,1191.775,595.933,595.842,717,1301,1,135,96926,2,2,56731,4444,,56731,4444,,348.75,358.5,368.25,32016.5,48463.0,64909.5,mine
11-csves/11.csv,10,TCP,,,1.4925,11.705,42.625249999999994,232.482,60.559,0.0,138,1212,1,134,18572,2,2,56731,4444,,56731,4444,,3.0,7.0,27.0,270.5,694.0,1637.5,mine
11-csves/12.csv,2,TCP,,,335.86325,335.8635,335.86375,671.727,335.864,335.863,392,1254,1,134,52678,2,2,56731,4444,,56731,4444,,190.5,196.0,201.5,17730.0,26339.0,34948.0,mine
11-csves/13.csv,14,TCP,,,9.104,9.922,53.13925,424.478,89.929,0.028,255,1246,1,134,34279,2,2,56731,4444,,56731,4444,,5.25,7.0,32.75,288.5,1272.5,2493.5,mine
11-csves/14.csv,2,TCP,,,593.1724999999999,593.1949999999999,593.2175,1186.3899999999999,593.24,593.15,691,1262,1,135,93624,2,2,56731,4444,,56731,4444,,335.75,345.5,355.25,31282.0,46812.0,62342.0,mine
11-csves/15.csv,12,TCP,,,6.753500000000001,32.8285,54.383250000000004,614.412,176.595,3.959,347,1177,1,134,46640,2,2,56731,4444,,56731,4444,,4.0,20.0,28.0,758.0,1258.5,4751.75,mine
11-csves/16.csv,31,TCP,,,11.5075,17.916,29.2605,642.8999999999999,49.084,0.0,414,1318,1,135,55924,2,2,4444,56731,,56731,4444,,7.5,13.0,16.5,537.0,994.0,2936.0,mine
11-csves/17.csv,28,TCP,,,8.21225,14.29,25.601,518.0830000000001,63.427,0.0,328,1275,1,136,44638,2,2,56731,4444,,56731,4444,,7.0,8.0,14.75,362.0,1054.0,1918.0,mine
11-csves/18.csv,22,TCP,,,10.1065,20.0015,49.525999999999996,590.2549999999999,66.468,0.0,381,1328,1,134,51324,2,2,56731,4444,,56731,4444,,8.0,13.0,30.75,532.0,1631.5,2814.0,mine
11-csves/19.csv,16,TCP,,,20.963,32.769499999999994,42.23075,587.3889999999999,90.772,11.06,359,1252,1,133,48096,2,2,56731,4444,,56731,4444,,11.75,21.5,27.25,1139.75,1902.0,4023.25,mine
11-csves/20.csv,14,TCP,,,16.755000000000003,38.480500000000006,52.68025,510.79,80.008,0.0,314,1282,1,137,43090,2,2,56731,4444,,56731,4444,,11.5,21.0,31.5,638.75,1854.5,4296.75,mine
11-csves/21.csv,2,TCP,,,296.4,296.4,296.4,592.8,296.4,296.4,350,1279,1,135,47416,2,2,56731,4444,,56731,4444,,168.5,175.0,181.5,15957.5,23708.0,31458.5,mine
11-csves/24.csv,2,TCP,,,595.5862500000001,595.5865,595.5867499999999,1191.173,595.587,595.586,701,1267,1,134,94362,2,2,56731,4444,,56731,4444,,339.75,350.5,361.25,32089.0,47181.0,62273.0,mine
11-csves/25.csv,2,TCP,,,349.41074999999995,349.4705,349.53025,698.941,349.59,349.351,410,1271,1,135,55570,2,2,56731,4444,,56731,4444,,197.5,205.0,212.5,18686.5,27785.0,36883.5,mine
11-csves/26.csv,14,TCP,,,21.761000000000003,54.884,70.2725,671.7280000000001,82.744,15.953,419,1300,1,135,56580,2,2,56731,4444,,56731,4444,,13.25,35.0,44.5,1651.25,2230.0,7154.5,mine
11-csves/27.csv,10,TCP,,,11.89675,21.700000000000003,46.77375,285.892,52.928,9.291,168,1166,1,134,22572,2,2,56731,4444,,56731,4444,,10.0,13.0,26.5,780.5,1522.5,2936.0,mine
11-csves/28.csv,18,TCP,,,18.962999999999997,20.035,39.962250000000004,527.343,59.655,7.664,298,1204,1,134,40164,2,2,56731,4444,,56731,4444,,9.25,12.5,22.5,598.75,1371.5,2711.25,mine
11-csves/30.csv,12,TCP,,,7.3025,58.0715,80.47725000000001,694.867,142.447,0.0,409,1233,1,136,55664,2,2,56731,4444,,56731,4444,,3.0,35.0,45.5,685.0,2081.5,7443.5,mine
11-csves/31.csv,14,TCP,,,17.228250000000003,36.5095,79.289,631.296,96.989,2.616,396,1300,1,135,53522,2,2,56731,4444,,56731,4444,,9.5,24.0,42.0,1004.0,1942.0,5016.5,mine
11-csves/32.csv,20,TCP,,,6.87725,30.2665,74.2395,974.741,214.414,3.286,587,1275,1,135,79352,2,2,56731,4444,,56731,4444,,5.75,19.5,40.75,667.25,1762.0,4390.5,mine
11-csves/33.csv,2,TCP,,,296.54224999999997,296.5425,296.54275,593.085,296.543,296.542,327,1204,1,136,44658,2,2,56731,4444,,56731,4444,,157.25,163.5,169.75,14927.0,22329.0,29731.0,mine
