Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
21-csves/0.csv,2,TCP,,,243.924,243.924,243.924,487.848,243.924,243.924,40,471,0,359,14378,2,2,52147,3332,,52147,3332,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine
21-csves/1.csv,4,TCP,,,146.18975,195.3465,244.496,781.357,244.496,146.168,65,493,0,370,24085,3,3,3332,52170,52175,3332,52170,52175,14.0,15.0,17.25,438.0,4899.0,10482.25,mine
21-csves/2.csv,2,TCP,,,241.49425,241.49450000000002,241.49475,482.98900000000003,241.495,241.494,41,525,0,386,15858,2,2,52158,3332,,52158,3332,,18.25,20.5,22.75,4203.5,7929.0,11654.5,mine
21-csves/3.csv,4,TCP,,,241.994,242.47199999999998,242.95024999999998,969.889,242.951,241.994,80,498,0,377,30229,3,3,3332,52152,52155,3332,52152,52155,17.5,20.0,22.5,508.0,7146.5,14195.75,mine
21-csves/4.csv,2,TCP,,,244.87150000000003,244.872,244.87249999999997,489.744,244.873,244.871,40,467,0,357,14311,2,2,3332,52144,,3332,52144,,18.0,20.0,22.0,3816.75,7155.5,10494.25,mine
21-csves/5.csv,2,TCP,,,168.41049999999998,168.428,168.4455,336.856,168.463,168.393,16,412,0,542,8684,2,2,3332,52140,,3332,52140,,8.0,8.0,8.0,2251.0,4342.0,6433.0,mine
22-csves/0.csv,4,TCP,,,242.87975,244.075,245.27025,976.3,245.271,242.879,84,503,0,366,30758,3,3,3332,52183,52186,3332,52183,52186,17.5,20.5,24.0,508.0,7199.0,14380.5,mine
22-csves/1.csv,2,TCP,,,242.488,242.488,242.488,484.976,242.488,242.488,37,465,0,381,14117,2,2,3332,52188,,3332,52188,,17.25,18.5,19.75,3768.25,7058.5,10348.75,mine
22-csves/2.csv,2,TCP,,,245.247,245.247,245.247,490.494,245.247,245.247,45,533,0,363,16344,2,2,3332,52190,,3332,52190,,20.25,22.5,24.75,4345.0,8172.0,11999.0,mine
22-csves/3.csv,6,TCP,,,64.38925,242.611,243.96849999999998,983.9989999999999,244.421,4.953,95,527,0,341,32425,4,4,3332,52195,52205,3332,52205,52201,10.0,16.0,22.0,478.0,1920.0,11265.5,mine
22-csves/4.csv,4,TCP,,,0.052750000000000005,32.518,64.98625,130.08399999999997,65.008,0.04,19,775,0,332,6312,3,3,3332,52179,52175,3332,52179,52175,3.0,4.0,5.75,136.0,836.0,2278.0,mine
