Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type
12-csves/5.csv,2,TCP,,,271.33950000000004,271.34000000000003,271.3405,542.6800000000001,271.341,271.339,29,344,0,402,11673,2,2,3333,53058,,3333,53058,,14.25,14.5,14.75,3120.75,5836.5,8552.25,mine
13-csves/0.csv,2,TCP,,,467.63625,467.6365,467.63675,935.273,467.637,467.636,64,526,0,481,30791,2,2,3333,53058,,3333,53058,,31.5,32.0,32.5,8132.75,15395.5,22658.25,mine
13-csves/1.csv,4,TCP,,,3.42225,24.0635,43.58375,91.77,43.643,0.0,11,364,0,200,2200,2,2,3333,53058,,3333,53058,,1.75,3.0,4.0,148.75,332.0,733.25,mine
13-csves/2.csv,2,TCP,,,594.562,594.5630000000001,594.5640000000001,1189.1260000000002,594.565,594.561,76,323,0,316,24018,2,2,3333,53058,,3333,53058,,37.0,38.0,39.0,6614.5,12009.0,17403.5,mine
13-csves/3.csv,2,TCP,,,578.14925,578.1495,578.1497499999999,1156.299,578.15,578.149,112,672,0,433,48603,2,2,3333,53058,,3333,53058,,55.0,56.0,57.0,12940.75,24301.5,35662.25,mine
14-csves/0.csv,2,TCP,,,311.71425,311.7145,311.71475,623.429,311.715,311.714,51,533,0,407,20794,2,2,3333,53058,,3333,53058,,25.25,25.5,25.75,5511.0,10397.0,15283.0,mine
14-csves/2.csv,6,TCP,,,18.2,48.453,128.04475,426.393,158.683,8.113,47,464,0,288,13557,2,2,3333,53058,,3333,53058,,4.0,7.0,10.75,258.75,1635.0,4067.25,mine
14-csves/4.csv,2,TCP,,,543.91725,543.9185,543.91975,1087.837,543.921,543.916,74,388,0,357,26434,2,2,3333,53058,,3333,53058,,36.0,37.0,38.0,7208.5,13217.0,19225.5,mine
14-csves/5.csv,2,TCP,,,568.3832500000001,568.3835,568.38375,1136.767,568.384,568.383,109,490,0,319,34832,2,2,3333,53058,,3333,53058,,52.25,54.5,56.75,9770.5,17416.0,25061.5,mine
15-csves/0.csv,2,TCP,,,76.66325,89.7365,102.80975000000001,179.473,115.883,63.59,13,435,0,485,6314,2,2,3333,53058,,3333,53058,,6.25,6.5,6.75,1638.5,3157.0,4675.5,mine
15-csves/1.csv,2,TCP,,,275.43875,275.44050000000004,275.44225000000006,550.8810000000001,275.444,275.437,47,552,0,405,19038,2,2,3333,53058,,3333,53058,,22.75,23.5,24.25,5167.0,9519.0,13871.0,mine
