Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency
299,TCP,UDP,,0.0,0.0,30.821,4081.201,68.527,0.0,6724,341961,56,750,5049399,151,154,443,53.0,80.0,443,53.0,80.0,1.0,1.0,11.0,39.0,105.0,2030.5,not_mine,Does not have
6,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,6,3182,8,49,298,4,4,53,54989.0,57189.0,53,54989.0,57189.0,1.0,1.0,1.0,37.5,46.0,54.5,not_mine,Does not have
8,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,8,1582,2,87,697,5,5,53,58456.0,47113.0,53,58456.0,47113.0,1.0,1.0,1.0,32.75,70.5,138.25,not_mine,Does not have
2,TCP,,,470.26025,470.2605,470.26075,940.5210000000001,470.26099999999997,470.26,55,390,0,416,22932,2,2,3333,56490.0,,3333,56490.0,,27.25,27.5,27.75,6066.0,11466.0,16866.0,mine,Litecoin
80,TCP,UDP,,0.00075,0.8640000000000001,45.056000000000004,1359.4630000000002,108.301,0.0,5363,256023,36,872,4676948,40,38,443,80.0,53.0,443,80.0,1900.0,2.0,2.0,4.0,55.75,85.5,628.0,not_mine,Does not have
41,TCP,UDP,,3.003,46.552,59.647,1692.451,103.184,0.0,158,989,1,89,14104,24,22,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,4.0,96.0,128.0,184.0,not_mine,Does not have
2,TCP,,,360.02225,360.0225000000001,360.02275,720.0450000000002,360.023,360.022,401,1216,1,136,54756,2,2,4444,58780.0,,4444,58780.0,,193.75,200.5,207.25,18252.5,27378.0,36503.5,mine,Etherium
2,TCP,,,545.5219999999998,545.5229999999998,545.5239999999999,1091.0459999999996,545.525,545.521,76,496,0,445,33837,2,2,3337,49875.0,,3337,49875.0,,38.0,38.0,38.0,8839.25,16918.5,24997.75,mine,Bitcash
82,TCP,UDP,,12.37425,181.99,194.97225,10413.406,240.97799999999998,0.0,5414,125836,18,855,4631283,45,40,443,80.0,123.0,443,80.0,1900.0,3.0,6.0,8.75,96.0,224.0,696.0,not_mine,Does not have
410,TCP,UDP,,0.441,60.749,227.35125,42369.815,287.012,0.0,16183,304408,55,691,11188244,182,177,443,123.0,53.0,443,123.0,53.0,6.0,12.0,22.0,256.0,1944.5,5027.75,not_mine,Does not have
2,TCP,,,331.7340000000001,331.744,331.754,663.488,331.764,331.724,398,1298,1,135,53861,2,2,4444,58780.0,,4444,58780.0,,193.0,199.0,205.0,17962.25,26930.5,35898.75,mine,Etherium
2,TCP,,,263.134,263.134,263.134,526.268,263.134,263.134,16,69,0,142,2276,2,2,51085,14444.0,,51085,14444.0,,8.0,8.0,8.0,655.0,1138.0,1621.0,mine,Monero
2,TCP,,,240.422,240.422,240.422,480.844,240.422,240.422,10,47,0,141,1415,2,2,51085,14444.0,,51085,14444.0,,5.0,5.0,5.0,403.75,707.5,1011.25,mine,Monero
2,TCP,,,460.7295,471.676,482.62250000000006,943.352,493.569,449.783,66,311,0,291,19223,2,2,3333,56490.0,,3333,56490.0,,31.5,33.0,34.5,5430.75,9611.5,13792.25,mine,Litecoin
239,TCP,UDP,,0.445,17.392,45.3975,6203.353,97.492,0.0,8278,421585,70,746,6177489,120,117,443,80.0,53.0,443,80.0,53.0,2.0,4.0,16.5,64.0,128.0,3383.0,not_mine,Does not have
2,TCP,,,534.62525,534.6255,534.6257499999998,1069.251,534.626,534.625,66,410,0,415,27450,2,2,3337,49875.0,,3337,49875.0,,33.0,33.0,33.0,7192.5,13725.0,20257.5,mine,Bitcash
2,TCP,,,542.545,542.672,542.7990000000002,1085.344,542.9259999999999,542.418,81,532,0,446,36140,2,2,3337,54082.0,,3337,54082.0,,40.25,40.5,40.75,9445.0,18070.0,26695.0,mine,Bitcash
26,TCP,,,16.30125,19.594,27.35225,745.64,123.42399999999999,0.0,420,1136,1,132,55692,2,2,4444,55582.0,,55582,4444.0,,8.25,11.0,17.75,497.0,1315.5,2540.0,mine,Etherium
39,TCP,UDP,,13.3875,45.065,45.098,1262.2169999999999,58.665,0.0,92,682,1,80,7375,23,21,443,80.0,58138.0,443,80.0,1900.0,2.0,2.0,2.0,64.0,64.0,64.0,not_mine,Does not have
113,TCP,UDP,,133.32299999999998,194.21200000000002,201.0,17595.483000000004,245.332,0.0,5928,127323,19,801,4750645,53,47,443,123.0,80.0,443,123.0,80.0,4.0,7.0,10.0,192.0,284.0,696.0,not_mine,Does not have
12,TCP,,,16.64625,44.284000000000006,98.52725,741.5190000000001,167.226,0.0,468,1361,1,136,63960,2,2,4444,58780.0,,4444,58780.0,,8.5,28.0,64.5,694.0,2537.5,5790.75,mine,Etherium
27,UDP,TCP,,3.002,60.004,85.6925,1312.1170000000002,104.57,0.0,96,856,0,124,11986,12,10,123,443.0,32818.0,123,443.0,1900.0,2.0,3.0,4.0,80.0,96.0,184.0,not_mine,Does not have
132,TCP,UDP,,0.14325,90.1115,139.0235,11268.238,275.457,0.0,746,2663,2,133,99479,67,58,443,80.0,123.0,443,80.0,1900.0,1.75,5.0,7.0,60.0,128.0,254.25,not_mine,Does not have
2,TCP,,,447.3965,450.461,453.5255,900.922,456.59,444.332,73,433,0,339,24769,2,2,3333,53058.0,,3333,53058.0,,35.25,36.5,37.75,6794.25,12384.5,17974.75,mine,Litecoin
52,TCP,UDP,,1.00075,103.2665,104.843,3896.679000000001,149.765,0.0,236,941,1,88,20941,31,27,443,80.0,123.0,443,80.0,1900.0,3.0,4.0,6.0,93.0,160.0,248.0,not_mine,Does not have
430,TCP,UDP,,0.0,0.17300000000000001,25.22425,6749.465999999999,103.413,0.0,8363,310393,56,687,5747088,209,209,443,53.0,80.0,443,53.0,80.0,1.0,2.0,14.0,55.0,141.0,3170.0,not_mine,Does not have
38,TCP,UDP,,0.06775,45.058,46.15150000000001,1163.2089999999996,71.283,0.0,5135,290869,40,903,4637664,24,22,443,80.0,53.0,443,80.0,53.0,1.25,3.0,19.0,64.0,222.0,6075.25,not_mine,Does not have
129,TCP,UDP,,58.574,92.139,135.165,11687.124,200.19099999999997,0.0,651,1913,3,75,49239,68,64,443,80.0,123.0,443,80.0,123.0,4.0,5.0,5.0,112.0,160.0,216.0,not_mine,Does not have
135,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,135,11567,17,81,10972,68,69,53,52169.0,48549.0,53,52169.0,48549.0,1.0,1.0,1.0,37.5,50.0,114.0,not_mine,Does not have
8,TCP,,,10.308,19.4635,28.940999999999995,167.035,38.486999999999995,7.619,105,1262,1,135,14260,2,2,4444,58780.0,,4444,58780.0,,6.75,13.0,18.75,686.75,1044.0,2094.75,mine,Etherium
283,TCP,UDP,,0.0,5.7620000000000005,45.4975,6846.926,104.054,0.0,7093,176615,29,755,5360987,102,99,443,123.0,53.0,443,123.0,53.0,1.5,3.0,11.0,60.0,96.0,1563.0,not_mine,Does not have
2,TCP,,,298.28375,298.3035,298.3232500000001,596.607,298.343,298.264,382,1397,1,136,52126,2,2,4444,58780.0,,4444,58780.0,,186.0,191.0,196.0,17375.5,26063.0,34750.5,mine,Etherium
537,TCP,UDP,,0.13,46.843999999999994,227.268,52037.44499999999,291.231,0.0,15743,231196,52,550,8659222,257,255,443,53.0,123.0,443,53.0,123.0,5.0,12.0,21.0,164.0,1919.0,5435.0,not_mine,Does not have
2,TCP,,,584.4970000000002,584.519,584.5409999999998,1169.038,584.563,584.475,83,334,0,294,24474,2,2,3333,53058.0,,3333,53058.0,,39.75,41.5,43.25,6936.0,12237.0,17538.0,mine,Litecoin
2,TCP,,,341.389,342.1380000000001,342.88700000000006,684.2760000000002,343.63599999999997,340.64,406,1291,1,136,55492,2,2,4444,58780.0,,4444,58780.0,,197.5,203.0,208.5,18393.0,27746.0,37099.0,mine,Etherium
18,TCP,,,0.119,7.8020000000000005,27.34425,327.74699999999996,60.004,0.0,196,1194,1,135,26477,2,2,4444,58780.0,,4444,58780.0,,2.0,5.0,14.5,274.0,477.0,1451.25,mine,Etherium
401,TCP,UDP,,0.0,0.0,4.763,3342.173,73.66,0.0,7141,328049,40,1003,7163986,99,104,443,80.0,53.0,443,80.0,53.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,Does not have
176,TCP,UDP,,45.09575,90.11200000000001,137.19799999999998,17142.718999999994,277.22,0.0,1047,2833,3,98,103346,91,88,443,80.0,123.0,443,80.0,123.0,3.0,4.0,6.0,80.0,120.0,192.0,not_mine,Does not have
8,TCP,,,19.992,22.1115,41.66625,302.5180000000001,88.029,16.223,181,1194,1,132,23900,2,2,4444,55582.0,,55582,4444.0,,12.75,16.0,25.25,799.5,2082.5,3287.0,mine,Etherium
6,TCP,,,27.56325,51.5975,63.52074999999999,277.32000000000005,67.182,19.896,151,1151,1,133,20148,2,2,4444,58780.0,,4444,58780.0,,16.25,24.5,32.75,1287.5,2450.5,4825.5,mine,Etherium
2,TCP,,,242.46400000000003,242.492,242.52,484.984,242.548,242.43599999999998,31,409,0,400,12408,2,2,3332,52534.0,,3332,52534.0,,13.25,15.5,17.75,3212.0,6204.0,9196.0,mine,Bitcoin
67,TCP,UDP,,0.0,13.092,45.056000000000004,1529.2520000000002,59.76,0.0,151,913,1,63,9572,37,35,443,45664.0,55930.0,443,1900.0,45664.0,1.0,2.0,3.5,32.0,64.0,126.0,not_mine,Does not have
155,TCP,UDP,,0.977,45.39,135.168,11334.238,194.868,0.0,5818,125727,19,807,4696915,51,46,443,80.0,123.0,443,80.0,123.0,2.0,4.0,7.0,59.5,120.0,349.0,not_mine,Does not have
555,TCP,UDP,,0.0,0.627,46.321999999999996,11400.446000000002,75.725,0.0,12048,598140,135,550,6631281,268,266,443,53.0,80.0,443,53.0,80.0,1.0,7.0,17.0,42.0,736.0,5027.5,not_mine,Does not have
2,TCP,,,242.33599999999998,242.33599999999998,242.33599999999998,484.67199999999997,242.33599999999998,242.33599999999998,39,473,0,368,14354,2,2,3332,51474.0,,3332,51474.0,,17.75,19.5,21.25,3826.5,7177.0,10527.5,mine,Bitcoin
470,UDP,TCP,ICMP,0.0,0.0,10.40875,4364.879,104.7,0.0,9230,584300,78,927,8558973,228,226,53,443.0,0.0,53,443.0,771.0,1.0,1.0,10.0,46.25,107.5,1674.75,not_mine,Does not have
2,TCP,,,240.6605,240.662,240.6635,481.324,240.665,240.65900000000002,18,67,0,113,2041,2,2,51085,14444.0,,51085,14444.0,,9.0,9.0,9.0,770.25,1020.5,1270.75,mine,Monero
2,TCP,,,544.8865,544.887,544.8875,1089.774,544.888,544.886,38,273,0,489,18619,2,2,3337,49875.0,,3337,49875.0,,19.0,19.0,19.0,4844.75,9309.5,13774.25,mine,Bitcash
531,TCP,UDP,ICMP,0.4105,58.118,140.2905,41577.905,195.13299999999998,0.0,7351,167158,31,666,4901957,208,211,443,53.0,0.0,443,53.0,3478.0,2.0,5.0,8.0,64.0,160.0,300.0,not_mine,Does not have
28,UDP,ICMP6,TCP,0.0,0.0,0.0,1.026,0.639,0.0,40,1292,1,142,5698,15,16,53,0.0,53466.0,53,34048.0,53466.0,1.0,1.0,1.0,37.0,42.0,99.25,not_mine,Does not have
767,TCP,UDP,,0.0,0.37,49.5185,24047.526,211.011,0.0,12223,225788,48,585,7159117,380,371,443,53.0,80.0,443,53.0,5355.0,1.0,3.0,14.0,49.0,206.0,3375.0,not_mine,Does not have
38,TCP,UDP,,88.55775,121.569,149.37275,4303.312,195.00400000000002,0.0,226,917,1,107,24374,23,20,443,80.0,53068.0,443,1900.0,80.0,4.0,6.0,7.0,128.0,192.0,277.25,not_mine,Does not have
217,TCP,UDP,,0.0,24.201,45.816,6538.318,116.275,0.0,2019,41104,13,388,784988,109,113,443,53.0,80.0,443,53.0,80.0,1.0,2.0,10.0,64.0,96.0,1682.0,not_mine,Does not have
28,TCP,,,3.1387500000000004,16.7505,27.10775,558.8309999999999,68.078,0.0,371,1302,1,135,50176,2,2,4444,58780.0,,4444,58780.0,,2.75,9.5,17.75,274.0,760.5,2251.0,mine,Etherium
2,TCP,,,65.03174999999999,65.0495,65.06725,130.099,65.085,65.014,10,538,0,438,4382,2,2,3332,51779.0,,3332,51779.0,,5.0,5.0,5.0,1145.5,2191.0,3236.5,mine,Bitcoin
311,TCP,UDP,,0.0,0.0,0.3555,2429.2670000000003,60.003,0.0,5775,126414,19,816,4715885,50,45,443,80.0,51290.0,443,80.0,1900.0,1.0,1.0,2.0,32.0,32.0,80.0,not_mine,Does not have
1,TCP,,,548.7,548.7,548.7,548.7,548.7,548.7,26,9,0,24,625,1,1,49875,,,3337,,,26.0,26.0,26.0,625.0,625.0,625.0,mine,Bitcash
2,TCP,,,246.795,246.795,246.795,493.59,246.795,246.795,37,451,0,376,13919,2,2,51915,3332.0,,51915,3332.0,,17.75,18.5,19.25,3728.75,6959.5,10190.25,mine,Bitcoin
22,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,22,2090,3,74,1630,12,12,53,51033.0,43334.0,53,51033.0,43334.0,1.0,1.0,1.0,38.75,65.5,86.75,not_mine,Does not have
2,TCP,,,244.24025,244.2405,244.24075,488.481,244.24099999999999,244.24,40,470,0,359,14378,2,2,52345,3332.0,,52345,3332.0,,18.0,20.0,22.0,3833.5,7189.0,10544.5,mine,Bitcoin
2,TCP,,,594.5600000000002,594.5830000000002,594.606,1189.1660000000004,594.629,594.5369999999999,737,1340,1,135,99624,2,2,56731,4444.0,,56731,4444.0,,359.25,368.5,377.75,33002.0,49812.0,66622.0,mine,Etherium
2,TCP,,,279.64725,279.64750000000004,279.64775000000003,559.2950000000002,279.64799999999997,279.647,32,459,0,502,16080,2,2,3337,54082.0,,3337,54082.0,,16.0,16.0,16.0,4180.0,8040.0,11900.0,mine,Bitcash
2,TCP,,,589.6235,589.624,589.6245,1179.248,589.625,589.623,101,535,0,390,39490,2,2,3333,56490.0,,3333,56490.0,,49.75,50.5,51.25,10551.5,19745.0,28938.5,mine,Litecoin
365,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,365,4442,7,77,28255,180,180,53,59983.0,39789.0,53,34718.0,45581.0,1.0,1.0,1.0,36.0,49.0,105.0,not_mine,Does not have
153,TCP,UDP,,0.0,0.8370000000000001,53.25899999999999,5072.901,144.523,0.0,7069,298684,46,808,5714161,70,67,443,53.0,80.0,443,53.0,80.0,1.0,7.0,17.0,52.0,655.0,3791.0,not_mine,Does not have
2,TCP,,,245.428,245.428,245.428,490.856,245.428,245.428,38,458,0,370,14070,2,2,3332,51785.0,,3332,51785.0,,17.5,19.0,20.5,3756.5,7035.0,10313.5,mine,Bitcoin
2,TCP,,,561.497,561.497,561.497,1122.994,561.497,561.497,64,449,0,492,31547,2,2,59090,3337.0,,59090,3337.0,,32.0,32.0,32.0,8206.75,15773.5,23340.25,mine,Bitcash
8,TCP,,,9.89675,65.1795,146.38275,731.1859999999998,229.024,5.965,419,1200,1,133,56028,2,2,56731,4444.0,,56731,4444.0,,7.5,40.0,84.75,1330.0,2545.5,8144.0,mine,Etherium
101,TCP,UDP,,3.003,58.5,90.11200000000001,5487.766000000001,120.005,0.0,349,1348,2,70,24664,48,46,443,123.0,80.0,443,123.0,80.0,2.0,3.0,5.0,48.0,96.0,160.0,not_mine,Does not have
683,TCP,UDP,,0.0,0.22,28.617,10457.012,104.11399999999999,0.0,18488,400547,62,803,14856908,153,148,443,80.0,60622.0,443,80.0,1900.0,1.0,3.0,11.0,32.0,104.0,2132.5,not_mine,Does not have
109,TCP,UDP,,0.0,0.0,7.502999999999999,1246.9660000000001,90.891,0.0,7595,325562,45,895,6798442,30,28,443,80.0,53.0,443,80.0,1900.0,1.0,1.0,8.0,32.0,39.0,1282.0,not_mine,Does not have
984,TCP,UDP,,0.0,0.0,5.9670000000000005,11317.216999999999,111.649,0.0,11339,297048,64,579,6573974,281,279,443,53.0,80.0,443,53.0,80.0,1.0,1.0,11.0,32.0,35.0,1734.25,not_mine,Does not have
2,TCP,,,280.96299999999997,280.96299999999997,280.96299999999997,561.9259999999999,280.96299999999997,280.96299999999997,34,383,0,395,13458,2,2,3333,56490.0,,3333,56490.0,,17.0,17.0,17.0,3587.5,6729.0,9870.5,mine,Litecoin
35,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,35,13277,22,72,2531,18,19,53,41019.0,46257.0,53,41019.0,46257.0,1.0,1.0,1.0,39.5,56.0,106.0,not_mine,Does not have
274,TCP,UDP,,0.0,3.7635,50.6285,9053.426,178.021,0.0,7152,238684,38,777,5560667,107,97,80,443.0,53.0,80,443.0,53.0,1.0,3.0,7.0,40.0,65.0,751.25,not_mine,Does not have
54,TCP,UDP,,58.25325,59.437,90.11200000000001,3838.0570000000002,194.15400000000002,0.0,1824,2405,7,39,71989,30,29,443,80.0,55329.0,443,80.0,1900.0,3.0,4.0,5.0,60.0,128.0,216.0,not_mine,Does not have
2,TCP,,,351.30975,352.2515,353.19325,704.5029999999998,354.135,350.36800000000005,61,698,0,506,30900,2,2,3333,56490.0,,3333,56490.0,,29.75,30.5,31.25,8150.0,15450.0,22750.0,mine,Litecoin
2,TCP,,,257.16650000000004,257.16700000000003,257.1675,514.3340000000002,257.168,257.166,19,223,0,378,7189,2,2,3337,54082.0,,3337,54082.0,,9.25,9.5,9.75,1949.25,3594.5,5239.75,mine,Bitcash
700,TCP,UDP,,0.0,0.0,45.089,12925.286,122.35600000000001,0.0,9833,279553,55,628,6178140,214,214,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.0,32.0,64.0,1782.75,not_mine,Does not have
2,TCP,,,244.95625,244.9565,244.95675,489.913,244.957,244.956,40,467,0,357,14307,2,2,3332,51624.0,,3332,51624.0,,18.0,20.0,22.0,3814.75,7153.5,10492.25,mine,Bitcoin
2,TCP,,,559.9882500000001,559.9885,559.98875,1119.9769999999999,559.989,559.988,58,392,0,473,27445,2,2,59090,3337.0,,59090,3337.0,,29.0,29.0,29.0,7151.25,13722.5,20293.75,mine,Bitcash
2,TCP,,,262.52075,262.5215,262.52225,525.043,262.52299999999997,262.52,47,459,0,320,15066,2,2,3333,53058.0,,3333,53058.0,,22.75,23.5,24.25,4175.5,7533.0,10890.5,mine,Litecoin
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,11927,36,41,82,2,2,59369,53.0,,59369,53.0,,1.0,1.0,1.0,37.0,41.0,45.0,not_mine,Does not have
104,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,104,8576,13,80,8344,53,53,53,60308.0,58221.0,53,60308.0,58221.0,1.0,1.0,1.0,38.0,53.0,105.0,not_mine,Does not have
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,17729,54,41,82,2,2,53,35722.0,,35722,53.0,,1.0,1.0,1.0,37.0,41.0,45.0,not_mine,Does not have
51,TCP,UDP,,56.543,58.93,82.94999999999997,3134.2270000000008,149.947,0.0,213,957,1,84,18043,31,28,443,80.0,5353.0,443,80.0,1900.0,3.0,4.0,5.0,84.0,128.0,216.0,not_mine,Does not have
5,TCP,UDP,,0.0,0.0,0.001,0.043,0.042,0.0,14,11262,4,299,4191,4,4,443,38422.0,32845.0,1900,443.0,42090.0,1.0,1.0,2.0,32.0,64.0,166.0,not_mine,Does not have
41,TCP,UDP,,42.692,46.976000000000006,104.04,2746.483,180.00400000000002,0.0,170,851,0,112,19162,24,22,443,80.0,5353.0,443,80.0,1900.0,2.0,4.0,5.0,64.0,128.0,192.0,not_mine,Does not have
392,TCP,UDP,,0.0,0.0,5.6777500000000005,4513.038000000001,90.736,0.0,9987,349983,56,778,7770419,106,102,443,53.0,80.0,443,53.0,80.0,1.0,1.0,10.0,32.0,32.0,1426.25,not_mine,Does not have
2,TCP,,,284.827,284.827,284.827,569.654,284.827,284.827,30,385,0,457,13715,2,2,59090,3337.0,,59090,3337.0,,15.0,15.0,15.0,3578.75,6857.5,10136.25,mine,Bitcash
103,TCP,UDP,,0.0,0.0,0.4625,345.04100000000005,60.001999999999995,0.0,5118,322115,44,895,4581207,36,34,443,123.0,80.0,443,123.0,80.0,1.0,1.0,3.0,32.0,48.0,113.0,not_mine,Does not have
649,TCP,UDP,,0.0,0.0,0.10099999999999999,5647.569,65.832,0.0,7956,236831,41,711,5662226,138,137,443,53.0,80.0,443,53.0,80.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,Does not have
13,TCP,,,12.821,15.914000000000001,57.776,585.9559999999999,171.399,0.001,357,1295,1,136,48566,2,2,4444,58780.0,,58780,4444.0,,9.0,13.0,34.0,548.0,1541.0,3680.0,mine,Etherium
2,TCP,,,548.8325,548.8330000000001,548.8335,1097.6660000000002,548.8340000000001,548.832,54,369,0,470,25384,2,2,3337,49875.0,,3337,49875.0,,27.0,27.0,27.0,6668.5,12692.0,18715.5,mine,Bitcash
140,TCP,UDP,,2.753,45.0515,45.20950000000001,4628.752,93.14299999999999,0.0,5520,325923,48,839,4634471,66,64,443,80.0,123.0,443,80.0,123.0,2.0,2.0,4.0,64.0,64.0,136.0,not_mine,Does not have
2,TCP,,,599.00275,599.0225,599.04225,1198.045,599.062,598.9830000000001,690,1233,1,133,92346,2,2,4444,64790.0,,4444,64790.0,,334.5,345.0,355.5,31193.5,46173.0,61152.5,mine,Etherium
38,TCP,,,4.5755,10.221,19.90325,525.6790000000002,37.999,0.0,314,1159,1,134,42386,2,2,4444,58780.0,,4444,58780.0,,4.0,7.0,13.0,288.75,627.5,1434.25,mine,Etherium
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,30315,35,108,216,2,2,53,55048.0,,53,55048.0,,1.0,1.0,1.0,70.5,108.0,145.5,not_mine,Does not have
86,TCP,UDP,,45.045,55.038999999999994,67.0,4334.816,104.384,0.0,306,1469,2,69,21318,38,38,443,123.0,80.0,443,123.0,80.0,2.0,2.5,4.0,64.0,96.0,184.0,not_mine,Does not have
252,TCP,UDP,,0.00075,45.056000000000004,59.54975,9725.266,120.005,0.0,10849,248890,36,840,9122880,61,57,443,123.0,80.0,443,123.0,80.0,2.0,3.0,6.25,54.5,87.0,693.75,not_mine,Does not have
13,UDP,,,0.0,0.0,0.0,3.002,3.002,0.0,15,107,0,54,810,8,8,53,51393.0,42716.0,53,51393.0,42716.0,1.0,1.0,1.0,45.0,53.0,77.0,not_mine,Does not have
2,TCP,,,297.91900000000004,297.91900000000004,297.91900000000004,595.8380000000001,297.91900000000004,297.91900000000004,381,1385,1,135,51598,2,2,4444,55582.0,,55582,4444.0,,187.75,190.5,193.25,17193.5,25799.0,34404.5,mine,Etherium
2,TCP,,,272.99025,272.9905,272.99075,545.981,272.991,272.99,32,439,0,468,14991,2,2,3337,54082.0,,3337,54082.0,,16.0,16.0,16.0,3907.75,7495.5,11083.25,mine,Bitcash
187,TCP,UDP,,0.0,0.0,0.495,602.156,95.086,0.0,5281,173108,24,870,4594957,56,33,443,80.0,5353.0,443,1900.0,80.0,1.0,1.0,3.0,32.0,32.0,135.0,not_mine,Does not have
24,TCP,,,5.7185,19.604,31.43975,523.4709999999999,60.033,0.0,343,1348,1,136,46704,2,2,4444,58780.0,,4444,58780.0,,4.0,12.0,20.5,328.5,967.5,2652.0,mine,Etherium
10,TCP,,,17.238,25.442500000000006,47.02375,549.9660000000001,173.03799999999998,13.171,325,1247,1,135,43882,2,2,4444,58780.0,,4444,58780.0,,10.25,20.5,30.0,1273.0,2007.0,4280.5,mine,Etherium
2,TCP,,,257.131,257.131,257.131,514.262,257.131,257.131,16,62,0,125,2011,2,2,51085,14444.0,,51085,14444.0,,8.0,8.0,8.0,667.75,1005.5,1343.25,mine,Monero
23,TCP,UDP,,0.0,0.245,12.575,129.369,12.62,0.0,49,1151,2,53,2634,15,15,53,443.0,80.0,53,443.0,80.0,1.0,2.0,3.0,54.0,64.0,96.0,not_mine,Does not have
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,3636,5,77,155,2,2,41392,53.0,,41392,53.0,,1.0,1.0,1.0,53.25,77.5,101.75,not_mine,Does not have
55,TCP,UDP,,0.594,104.819,134.731,5217.074000000001,255.488,0.0,364,1122,1,112,41072,37,24,443,80.0,33490.0,1900,443.0,80.0,3.0,5.0,7.0,128.0,205.0,375.0,not_mine,Does not have
472,TCP,UDP,,45.04875,91.215,104.0555,35959.914000000004,149.5,0.0,13326,223112,44,626,8344170,127,123,443,80.0,123.0,443,80.0,1900.0,4.0,6.0,18.0,128.0,375.0,3918.0,not_mine,Does not have
101,TCP,UDP,,0.0,47.166000000000004,194.06900000000002,9331.011999999999,253.222,0.0,5558,124236,18,836,4648993,47,39,443,123.0,80.0,443,123.0,80.0,1.0,6.0,9.0,48.0,203.0,664.0,not_mine,Does not have
10,TCP,,,48.603,60.864,82.0965,655.9770000000002,100.04799999999999,34.62,435,1347,1,133,57866,2,2,56731,4444.0,,56731,4444.0,,29.5,42.5,55.25,2174.25,4771.5,8892.25,mine,Etherium
90,TCP,UDP,,194.5275,240.242,246.45775,19747.482000000004,297.238,0.231,30250,771789,101,949,28736217,48,47,443,80.0,52510.0,443,80.0,1900.0,8.0,25.0,50.0,313.0,2779.5,13865.0,not_mine,Does not have
101,TCP,UDP,,0.0,3.0039999999999996,66.91199999999999,5231.338999999999,244.544,0.0,5439,125468,18,848,4617444,40,34,123,80.0,443.0,123,80.0,1900.0,1.0,3.0,4.0,48.0,80.0,319.0,not_mine,Does not have
104,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,104,1232,2,67,7018,53,53,53,41369.0,33246.0,53,41369.0,33246.0,1.0,1.0,1.0,37.0,47.0,86.25,not_mine,Does not have
409,TCP,UDP,,0.0,0.0,0.079,3663.612,91.905,0.0,7916,275646,43,801,6342621,94,93,443,80.0,53.0,443,80.0,53.0,1.0,1.0,3.0,32.0,32.0,120.0,not_mine,Does not have
59,UDP,TCP,,0.0,0.0,59.6375,1384.439,103.345,0.0,7320,284798,37,941,6889874,34,32,53,443.0,80.0,53,443.0,80.0,1.0,1.0,3.0,44.5,96.0,160.0,not_mine,Does not have
2,TCP,,,494.287,494.287,494.287,988.574,494.287,494.287,60,395,0,407,24439,2,2,3337,54082.0,,3337,54082.0,,30.0,30.0,30.0,6409.75,12219.5,18029.25,mine,Bitcash
311,TCP,UDP,,0.051,46.227,128.0045,19447.718,194.956,0.0,9010,162185,30,667,6015275,84,79,443,123.0,80.0,443,123.0,80.0,2.0,6.0,13.0,64.0,192.0,1647.5,not_mine,Does not have
91,TCP,UDP,,0.0,0.023,12.8405,1400.126,104.439,0.0,315,1217,2,59,18794,49,47,443,80.0,43596.0,443,1900.0,80.0,2.0,3.0,3.0,64.0,96.0,152.0,not_mine,Does not have
2,TCP,,,367.57800000000003,367.591,367.604,735.182,367.61699999999996,367.565,447,1298,1,133,59670,2,2,4444,64790.0,,4444,64790.0,,218.75,223.5,228.25,20085.5,29835.0,39584.5,mine,Etherium
2,TCP,,,578.288,578.288,578.288,1156.576,578.288,578.288,88,511,0,420,36999,2,2,3333,52003.0,,3333,52003.0,,42.0,44.0,46.0,10149.75,18499.5,26849.25,mine,Litecoin
24,TCP,,,8.45525,15.404000000000002,37.01375,586.124,69.92699999999999,1.6269999999999998,363,1262,1,135,49186,2,2,56731,4444.0,,56731,4444.0,,5.0,9.5,24.5,457.0,1085.0,2129.0,mine,Etherium
4,TCP,,,87.28075000000003,101.9695,116.648,407.837,116.678,87.22,241,1284,1,135,32762,2,2,4444,58780.0,,4444,58780.0,,56.75,59.0,62.5,2670.0,8099.0,13619.5,mine,Etherium
